content_type,index_content,nature,word,index_word
pos,814,n,朋友,9
pos,815,v,安装,0
pos,815,nr,师傅,1
pos,815,n,态度,2
pos,815,d,真的,3
pos,815,v,满意,4
pos,818,n,物流,0
pos,818,d,很快,1
pos,818,vn,服务,2
pos,818,v,到位,3
pos,818,n,机子,4
pos,818,n,很漂亮,5
pos,818,d,真的,6
pos,818,v,喜欢,7
pos,818,j,家电,8
pos,821,n,质量,0
pos,821,n,产品,1
pos,821,n,力,2
pos,821,v,送货,3
pos,821,nr,师傅,4
pos,821,n,服务态度,5
pos,821,n,信赖,6
pos,821,v,上买,7
pos,821,j,家电,8
pos,821,v,满意,9
pos,821,l,货到付款,10
pos,821,v,赞,11
pos,823,v,安装,0
pos,823,nr,师傅,1
pos,823,v,安装,2
pos,823,v,安装,3
pos,823,d,很快,4
pos,823,vn,服务,5
pos,823,v,到位,6
pos,823,n,售后,7
pos,823,v,保障,8
pos,824,n,速度,0
pos,824,v,买到,1
pos,824,n,老家,2
pos,824,l,没想到,3
pos,824,v,送到,4
pos,824,s,乡下,5
pos,824,vn,服务,6
pos,824,q,家,7
pos,824,v,赞,8
pos,828,v,送货,0
pos,828,d,很快,1
pos,828,v,安装,2
pos,828,nr,师傅,3
pos,828,vn,服务,4
pos,828,v,到位,5
pos,828,n,态度,6
pos,828,n,收费,7
pos,828,v,负责,8
pos,828,j,家电,9
pos,828,v,首选,10
pos,830,n,物流,0
pos,830,d,很快,1
pos,830,ns,东西,2
pos,830,d,特别,3
pos,830,v,包装,4
pos,830,n,实体店,5
pos,830,vn,优惠,6
pos,830,ns,东西,7
pos,830,n,正品,8
pos,831,n,品牌,0
pos,831,v,值得,1
pos,831,n,信赖,2
pos,831,v,安装,3
pos,831,nr,师傅,4
pos,831,n,服务态度,5
pos,831,v,安装,6
pos,831,n,细心,7
pos,835,v,派送,0
pos,835,l,送货上门,1
pos,835,n,派件,2
pos,835,n,员,3
pos,835,v,敲门,4
pos,835,v,送货,5
pos,835,d,真心,6
pos,835,n,货品,7
pos,835,n,质量保证,8
pos,835,n,信赖,9
pos,836,v,满意,0
pos,836,vn,实惠,1
pos,836,v,安装,2
pos,836,n,太丑,3
pos,836,n,售后,4
pos,836,v,到位,5
pos,836,vn,遥控,6
pos,836,a,坏,7
pos,836,n,店家,8
pos,836,v,补发,9
pos,838,n,质量,0
pos,838,n,电子,1
pos,838,n,屏幕,2
pos,838,n,大气,3
pos,838,b,上档次,4
pos,838,v,送货,5
pos,838,n,速度,6
pos,838,d,很快,7
pos,838,v,快递,8
pos,838,n,小哥,9
pos,838,n,服务态度,10
pos,838,d,更好,11
pos,838,l,十分满意,12
pos,839,n,品牌,0
pos,839,n,质量,1
pos,839,n,性能,2
pos,839,a,很棒,3
pos,839,d,真心,4
pos,839,v,赞,5
pos,839,m,一步,6
pos,839,n,空调,7
pos,839,n,油烟机,8
pos,840,nr,宝贝,0
pos,840,v,收到,1
pos,840,n,质量,2
pos,840,l,物美价廉,3
pos,840,v,值得,4
pos,840,v,推荐,5
pos,840,v,好评,6
pos,840,v,好评,7
pos,841,a,不错,0
pos,841,v,安装,1
pos,841,n,人员,2
pos,841,v,负责,3
pos,841,m,点,4
pos,841,v,赞,5
pos,841,v,希望,6
pos,841,c,一如,7
pos,841,v,继往,8
pos,841,nr,顾客,9
pos,841,n,售后,10
pos,841,n,体验,11
pos,842,t,昨天,0
pos,842,n,下单,1
pos,842,v,快递,2
pos,842,v,安装,3
pos,842,vn,遥控,4
pos,842,v,控制,5
pos,842,v,操作,6
pos,842,v,减单,7
pos,842,n,全家,8
pos,842,v,喜欢,9
pos,844,v,配送,0
pos,844,n,大哥,1
pos,844,n,态度,2
pos,844,a,辛苦,3
pos,844,v,安装,4
pos,844,nr,师傅,5
pos,844,a,辛苦,6
pos,844,a,忙活,7
pos,844,t,晚上,8
pos,844,m,两家,9
pos,844,vn,服务,10
pos,844,v,赞,11
pos,856,n,信赖,0
pos,856,n,品质,1
pos,856,n,品质,2
pos,856,a,不错,3
pos,856,l,想不,4
pos,856,n,字,5
pos,858,v,送货,0
pos,858,a,贵,1
pos,858,n,外观,2
pos,858,l,按装好,3
pos,858,n,效果,4
pos,858,n,货,5
pos,858,v,值得,6
pos,858,n,信赖,7
pos,862,n,产品,0
pos,862,a,不错,1
pos,862,a,很好,2
pos,862,vn,服务,3
pos,862,v,值得,4
pos,862,v,赞,5
pos,862,n,性价比,6
pos,862,b,超级,7
pos,862,a,高,8
pos,862,a,愉快,9
pos,862,vn,消费,10
pos,862,n,体验,11
pos,864,n,发货,0
pos,864,n,速度,1
pos,864,v,超快,2
pos,864,m,几天,3
pos,864,v,感谢,4
pos,864,n,体验,5
pos,864,d,急速,6
pos,864,t,往后,7
pos,864,a,乐趣,8
pos,864,nr,谢谢,9
pos,864,nr,谢谢,10
pos,867,nr,宝贝,0
pos,867,v,收到,1
pos,867,v,满意,2
pos,867,v,送货,3
pos,867,n,服务态度,4
pos,867,n,力,5
pos,868,n,物流,0
pos,868,v,挺快,1
pos,868,m,第二天,2
pos,868,i,服务周到,3
pos,868,v,安装,4
pos,868,v,安装,5
pos,868,n,评价,6
pos,869,ns,东西,0
pos,869,v,晒,1
pos,869,a,不错,2
pos,869,v,值得,3
pos,869,v,拥有,4
pos,869,v,推荐,5
pos,869,n,品牌,6
pos,869,a,不错,7
pos,871,v,没用,0
pos,871,n,品牌,1
pos,871,v,值得,2
pos,871,n,信赖,3
pos,871,n,价格合理,4
pos,871,v,送货,5
pos,871,n,服务态度,6
pos,879,v,送货,0
pos,879,f,外面,1
pos,879,a,漂亮,2
pos,879,l,按装好,3
pos,879,n,效果,4
pos,879,n,品牌,5
pos,879,v,值得,6
pos,879,n,信赖,7
pos,880,v,快递,0
pos,880,n,大哥,1
pos,880,a,辛苦,2
pos,881,n,物流,0
pos,881,n,速度,1
pos,881,v,超出,2
pos,881,v,想想,3
pos,881,m,三线,4
pos,881,ns,城市,5
pos,881,t,先天,6
pos,881,n,下单,7
pos,881,m,第二天,8
pos,881,v,到货,9
pos,881,f,中,10
pos,881,m,点,11
pos,881,v,赞,12
pos,883,n,评论,0
pos,883,n,感觉,1
pos,883,a,不错,2
pos,883,n,外观,3
pos,883,a,漂亮,4
pos,883,i,挺不错,5
pos,883,l,物美价廉,6
pos,883,v,喜欢,7
pos,883,nr,谢谢,8
pos,883,a,强,9
pos,883,a,不错,10
pos,885,n,商品,0
pos,885,v,还好,1
pos,885,v,安装,2
pos,885,v,收取,3
pos,885,n,备件,4
pos,885,v,费,5
pos,885,v,接头,6
pos,885,n,管子,7
pos,885,n,吊架,8
pos,885,v,收,9
pos,885,n,感觉,10
pos,885,v,收取,11
pos,885,n,费用,12
pos,885,n,不合理,13
pos,887,v,支持,0
pos,887,n,国产,1
pos,887,n,品牌,2
pos,887,n,外观,3
pos,887,n,质量,4
pos,887,n,价位,5
pos,887,v,到位,6
pos,887,a,完美,7
pos,887,ns,美美,8
pos,887,ns,美,9
pos,888,v,收到,0
pos,888,v,快递,1
pos,888,d,很快,2
pos,888,v,拆,3
pos,888,nr,师傅,4
pos,888,v,说装,5
pos,888,v,拆,6
pos,888,v,不知,7
pos,888,n,评价,8
pos,892,v,收到,0
pos,892,n,货物,1
pos,892,d,很快,2
pos,892,v,安装,3
pos,892,v,快递,4
pos,892,nr,师傅,5
pos,892,n,力,6
pos,892,v,期待,7
pos,892,n,效果,8
pos,892,v,没错,9
pos,893,v,送货,0
pos,893,n,门,1
pos,893,n,服务态度,2
pos,893,n,质量,3
pos,893,v,满意,4
pos,893,n,质量,5
pos,893,a,不错,6
pos,893,d,很好,7
pos,893,v,满意,8
pos,896,n,物流,0
pos,896,n,速度,1
pos,896,d,很快,2
pos,896,nr,宝贝,3
pos,896,vn,实惠,4
pos,896,a,很好,5
pos,896,n,购物,6
pos,896,n,体验,7
pos,901,v,加热,0
pos,901,d,很快,1
pos,901,v,满意,2
pos,901,r,我家,3
pos,901,nr,承重墙,4
pos,901,v,挂架,5
pos,901,n,管件,6
pos,901,r,有点儿,7
pos,901,nr,小贵,8
pos,902,i,服务周到,0
pos,902,s,家中,1
pos,902,n,老人,2
pos,902,n,小孩,3
pos,902,v,送,4
pos,902,ns,上楼,5
pos,902,m,点,6
pos,902,v,赞,7
pos,902,v,加油,8
pos,905,n,价格,0
pos,905,vn,实惠,1
pos,905,v,满意,2
pos,905,n,发货,3
pos,905,v,挺快,4
pos,905,i,物超所值,5
pos,905,a,全,6
pos,905,m,五分,7
pos,905,v,送,8
pos,906,ns,东京,0
pos,906,l,送货到,1
pos,906,q,家,2
pos,906,n,物流,3
pos,906,d,很快,4
pos,906,n,物流,5
pos,906,vn,服务,6
pos,906,v,满意,7
pos,906,n,售货,8
pos,906,v,安装,9
pos,906,a,愉快,10
pos,906,v,投诉,11
pos,906,n,售后,12
pos,908,n,品牌,0
pos,908,v,值得,1
pos,908,n,信耐,2
pos,908,ns,东西,3
pos,908,d,很好,4
pos,908,v,快递,5
pos,908,v,超快,6
pos,908,v,安装,7
pos,908,nr,师傅,8
pos,908,d,很快,9
pos,908,ns,上门,10
pos,908,v,安装,11
pos,908,a,不错,12
pos,910,m,一周,0
pos,910,a,不错,1
pos,910,n,省心,2
pos,910,vn,服务,3
pos,910,n,杠杠,4
pos,910,v,没量,5
pos,910,n,尺寸,6
pos,910,v,买大,7
pos,910,v,装,8
pos,910,v,申请,9
pos,910,v,退货,10
pos,910,v,拍,11
pos,910,n,处理速度,12
pos,910,d,很快,13
pos,910,v,耽误,14
pos,910,nr,大赞,15
pos,913,v,安装,0
pos,913,n,人员,1
pos,913,vn,服务,2
pos,913,v,满意,3
pos,913,v,安装,4
pos,913,v,还给,5
pos,913,v,打扫,6
pos,913,z,干干净净,7
pos,913,n,大气,8
pos,913,t,下次,9
pos,915,v,超值,0
pos,915,v,划算,1
pos,915,v,满意,2
pos,915,n,购物,3
pos,915,i,一如既往,4
pos,915,v,支持,5
pos,915,ns,商城,6
pos,919,v,喜欢,0
pos,919,n,购物,1
pos,919,n,正品,2
pos,919,n,行货,3
pos,919,v,送货,4
pos,919,n,速度,5
pos,919,n,一流,6
pos,919,vn,服务,7
pos,919,n,一流,8
pos,920,n,烧水,0
pos,920,d,很快,1
pos,920,n,静音,2
pos,920,v,安装,3
pos,920,a,很大,4
pos,920,n,气,5
pos,920,v,推荐,6
pos,921,v,递给,0
pos,921,n,力,1
pos,921,n,老家,2
pos,921,n,泥巴路,3
pos,921,n,车子,4
pos,921,l,不能到达,5
pos,921,v,快递,6
pos,921,n,人员,7
pos,921,v,扛,8
pos,921,q,家,9
pos,921,v,快递,10
pos,921,n,人员,11
pos,921,m,点,12
pos,921,v,赞,13
pos,923,j,家电,0
pos,923,n,质量,1
pos,923,n,价格低,2
pos,923,n,老百姓,3
pos,923,j,家电,4
pos,923,n,城,5
pos,923,v,制热,6
pos,923,n,效果,7
pos,923,n,品牌,8
pos,923,v,值得,9
pos,923,n,信赖,10
pos,923,n,噪音,11
pos,924,v,放心,0
pos,924,v,安装,1
pos,924,vn,服务,2
pos,924,v,满意,3
pos,924,a,犹豫,4
pos,924,n,小伙伴,5
pos,924,d,赶紧,6
pos,924,n,下单,7
pos,928,b,大小,0
pos,928,a,合适,1
pos,928,n,商品,2
pos,928,v,满意,3
pos,928,v,送货,4
pos,928,n,速度,5
pos,928,d,很快,6
pos,928,j,家电,7
pos,929,v,配送,0
pos,929,v,包装,1
pos,929,a,完好,2
pos,929,n,质量,3
pos,929,v,保证,4
pos,929,v,认准,5
pos,929,n,信赖,6
pos,930,nr,宝贝,0
pos,930,n,售后,1
pos,930,v,安装,2
pos,930,n,人员,3
pos,930,v,安装,4
pos,930,a,很好,5
pos,930,v,值得,6
pos,930,v,购买,7
pos,932,v,送货,0
pos,932,vn,服务,1
pos,932,l,使用方便,2
pos,932,n,经济,3
pos,932,v,满意,4
pos,936,v,快递,0
pos,936,d,太,1
pos,936,v,给力,2
pos,936,t,下午,3
pos,936,v,拍,4
pos,936,m,第二天,5
pos,936,t,上午,6
pos,936,n,货,7
pos,936,v,送到,8
pos,936,m,家,9
pos,936,d,特别,10
pos,936,v,快递,11
pos,936,nr,帅哥,12
pos,936,i,一口气,13
pos,936,v,扛,14
pos,936,r,我家,15
pos,936,n,楼,16
pos,936,vn,微笑,17
pos,936,n,热情,18
pos,936,a,细致,19
pos,936,vn,服务,20
pos,936,d,太,21
pos,936,v,感动,22
pos,936,v,快递,23
pos,936,nr,帅哥,24
pos,936,nr,大赞,25
pos,936,v,好评,26
pos,936,v,安装,27
pos,936,m,第三天,28
pos,936,t,上午,29
pos,936,a,安好,30
pos,936,v,安装,31
pos,936,nr,师傅,32
pos,936,v,安装,33
pos,936,v,教,34
pos,936,n,房间,35
pos,936,v,打扫,36
pos,936,z,干干净净,37
pos,936,nr,师傅,38
pos,936,m,点,39
pos,936,v,赞,40
pos,936,v,好评,41
pos,936,t,昨天,42
pos,936,v,满意,43
pos,939,vn,服务,0
pos,939,n,质量,1
pos,939,n,品牌,2
pos,939,n,值,3
pos,939,n,信赖,4
pos,939,v,推荐,5
pos,939,v,做,6
pos,940,n,物流,0
pos,940,d,特别,1
pos,940,n,高端,2
pos,940,n,大气,3
pos,940,b,上档次,4
pos,940,v,满意,5
pos,940,t,下次,6
pos,940,v,购买,7
pos,941,n,价格,0
pos,941,vn,实惠,1
pos,941,n,物流,2
pos,941,d,很快,3
pos,941,vn,服务,4
pos,941,q,家,5
pos,941,n,正品,6
pos,941,n,低价,7
pos,941,j,家电,8
pos,942,vn,自营,0
pos,942,ns,东西,1
pos,942,v,值得,2
pos,942,n,信赖,3
pos,942,n,物流,4
pos,942,n,速度,5
pos,942,n,杠杠,6
pos,942,v,支持,7
pos,942,v,支持,8
pos,942,v,支持,9
pos,942,v,支持,10
pos,943,v,送货,0
pos,943,v,安装,1
pos,943,n,热情,2
pos,943,vn,服务,3
pos,943,a,不错,4
pos,943,v,值得,5
pos,943,n,信赖,6
pos,947,n,质量,0
pos,947,n,品质,1
pos,947,v,保证,2
pos,947,v,喜欢,3
pos,947,v,送货,4
pos,947,n,速度,5
pos,947,d,很快,6
pos,948,n,客户,0
pos,948,v,提醒,1
pos,948,v,节能,2
pos,948,n,补贴,3
pos,948,n,省,4
pos,948,n,钱,5
pos,948,m,点,6
pos,948,v,赞,7
pos,948,t,当天,8
pos,948,v,送货,9
pos,948,t,当天,10
pos,948,v,安装,11
pos,950,n,质量,0
pos,950,v,送货,1
pos,950,d,很快,2
pos,950,n,服务态度,3
pos,950,n,购物,4
pos,950,zg,选,5
pos,950,n,毛病,6
pos,955,n,质量,0
pos,955,v,送货,1
pos,955,n,速度,2
pos,955,m,第二天,3
pos,955,v,到货,4
pos,955,n,产品,5
pos,955,v,满意,6
pos,955,v,安装,7
pos,955,nr,师傅,8
pos,955,n,力,9
pos,955,v,满意,10
pos,958,n,品牌,0
pos,958,v,值得,1
pos,958,n,信赖,2
pos,958,z,方便快捷,3
pos,958,v,安装,4
pos,959,n,正品,0
pos,959,v,送货,1
pos,959,v,快递,2
pos,959,q,员,3
pos,959,v,值得,4
pos,959,n,信赖,5
pos,964,d,很好,0
pos,964,a,热,1
pos,964,n,质量,2
pos,964,v,安装,3
pos,964,vn,服务,4
pos,964,v,支持,5
pos,968,v,到货,0
pos,968,d,很快,1
pos,968,v,发现,2
pos,968,ns,上门,3
pos,968,v,安装,4
pos,968,nr,师傅,5
pos,968,n,力,6
pos,970,m,第二天,0
pos,970,n,客服,1
pos,970,n,电话,2
pos,970,v,预约,3
pos,970,v,安装,4
pos,970,v,安装,5
pos,970,d,很快,6
pos,970,vn,服务,7
pos,970,v,满意,8
pos,973,v,收到,0
pos,973,nr,师傅,1
pos,973,v,送,2
pos,973,v,挺快,3
pos,973,t,早上,4
pos,973,v,打开,5
pos,975,n,质量,0
pos,975,n,图片,1
pos,975,v,介绍,2
pos,975,d,一莫,3
pos,975,n,物流,4
pos,975,d,很快,5
pos,975,v,赞,6
pos,975,t,下次,7
pos,975,n,店,8
pos,975,v,购买,9
pos,980,v,送货,0
pos,980,v,安装,1
pos,980,d,很快,2
pos,980,j,家电,3
pos,980,v,购买,4
pos,980,n,售后,5
pos,980,v,放心,6
pos,984,v,配送,0
pos,984,n,速度,1
pos,984,d,很快,2
pos,984,n,售后,3
pos,984,vn,服务,4
pos,984,n,电话,5
pos,984,v,安装,6
pos,984,nr,师傅,7
pos,984,v,坐等,8
pos,985,m,好久,0
pos,985,n,评价,1
pos,985,ad,确实,2
pos,985,l,物美价廉,3
pos,985,n,热水,4
pos,985,n,时间,5
pos,985,a,短,6
pos,985,v,洗澡,7
pos,985,a,舒服,8
pos,986,n,物流,0
pos,986,d,很快,1
pos,986,l,售后服务,2
pos,986,a,挺好,3
pos,986,n,太阳能,4
pos,986,l,搞清楚,5
pos,990,v,安装,0
pos,990,nr,师傅,1
pos,990,n,力,2
pos,990,n,专业,3
pos,990,v,值得,4
pos,990,n,信赖,5
pos,991,a,不错,0
pos,991,a,很大,1
pos,991,n,外观,2
pos,991,nz,美观,3
pos,991,v,加热,4
pos,991,n,品质,5
pos,991,vn,服务,6
pos,991,v,赞,7
pos,992,v,收到,0
pos,992,v,没装,1
pos,992,n,牌子,2
pos,992,n,质量,3
pos,992,a,不错,4
pos,992,v,快递,5
pos,992,n,小哥,6
pos,992,n,服务态度,7
pos,992,n,热情,8
pos,992,v,好评,9
pos,993,m,第二件,0
pos,993,a,不错,1
pos,993,v,值得,2
pos,993,n,信赖,3
pos,993,m,第一个,4
pos,993,zg,升,5
pos,993,v,超值,6
pos,994,n,物流,0
pos,994,d,很快,1
pos,994,v,快递,2
pos,994,nr,师傅,3
pos,994,n,敬业,4
pos,994,i,非常感谢,5
pos,994,v,安上,6
pos,994,n,评价,7
pos,996,a,不错,0
pos,996,n,物流,1
pos,996,vn,服务,2
pos,996,d,真心,3
pos,996,n,力,4
pos,996,i,非常感谢,5
pos,996,n,售后,6
pos,996,v,安装,7
pos,996,nr,师傅,8
pos,996,v,满意,9
pos,1000,n,妈妈,0
pos,1000,v,好用,1
pos,1000,n,价格,2
pos,1000,vn,实惠,3
pos,1000,n,售后,4
pos,1000,v,安装,5
pos,1000,n,态度,6
pos,1000,v,满意,7
neg,1004,vn,消费,0
neg,1004,v,令,1
neg,1004,n,生气,2
neg,1004,v,安装,3
neg,1004,vn,服务,4
neg,1004,ns,广州,5
neg,1004,ns,海珠区,6
neg,1004,ns,新港,7
neg,1004,f,西,8
neg,1004,n,地区,9
neg,1004,d,太,10
neg,1004,a,差,11
neg,1004,t,周三,12
neg,1004,v,预约,13
neg,1004,t,周五,14
neg,1004,m,点,15
neg,1004,ns,上门,16
neg,1004,v,安装,17
neg,1004,t,周五,18
neg,1004,m,点,19
neg,1004,v,安装,20
neg,1004,n,人员,21
neg,1004,l,打电话,22
neg,1004,v,预约,23
neg,1004,n,电话,24
neg,1004,n,时间,25
neg,1004,t,下午,26
neg,1004,v,安装,27
neg,1004,l,打电话,28
neg,1004,v,提早,29
neg,1004,m,两天,30
neg,1004,v,预约,31
neg,1004,n,时间,32
neg,1004,v,安排,33
neg,1004,a,差,34
neg,1004,a,恶虐,35
neg,1004,n,借口,36
neg,1004,v,请假,37
neg,1004,r,在家,38
neg,1004,t,上午,39
neg,1004,m,几个,40
neg,1004,v,吵,41
neg,1004,m,很久,42
neg,1004,v,肯,43
neg,1004,t,中午,44
neg,1004,n,电话,45
neg,1004,v,预约,46
neg,1004,n,时,47
neg,1004,d,特意,48
neg,1004,n,问,49
neg,1004,nr,明白,50
neg,1004,v,要否,51
neg,1004,n,收费,52
neg,1004,n,客服,53
neg,1004,n,水管,54
neg,1004,n,收费,55
neg,1004,n,收费,56
neg,1004,ns,上门,57
neg,1004,mq,零件,58
neg,1004,n,收费,59
neg,1004,v,转弯,60
neg,1004,v,接口,61
neg,1004,n,收元,62
neg,1004,v,打劫,63
neg,1004,v,安装,64
neg,1004,v,出示,65
neg,1004,n,收费,66
neg,1004,n,标准,67
neg,1004,n,小册子,68
neg,1004,mq,零件,69
neg,1004,n,图片,70
neg,1004,a,全,71
neg,1004,v,拉伸,72
neg,1004,n,变形,73
neg,1004,nr,小图标,74
neg,1004,v,识别,75
neg,1004,mq,零件,76
neg,1004,d,实际上,77
neg,1004,v,开价,78
neg,1004,v,安装,79
neg,1004,n,人员,80
neg,1004,v,装,81
neg,1004,n,水管,82
neg,1004,n,时,83
neg,1004,v,有意,84
neg,1004,n,装,85
neg,1004,m,两个,86
neg,1004,n,弯位,87
neg,1004,v,估计,88
neg,1004,b,多用,89
neg,1004,m,几个,90
neg,1004,v,转弯,91
neg,1004,v,接口,92
neg,1004,v,难看,93
neg,1004,a,糟糕,94
neg,1004,v,出水,95
neg,1004,n,水压,96
neg,1004,n,冷水,97
neg,1004,v,降低,98
neg,1004,v,安装,99
neg,1004,n,人员,100
neg,1004,v,承认,101
neg,1004,v,安装,102
neg,1004,m,两个,103
neg,1004,n,储水,104
neg,1004,v,发现,105
neg,1004,v,安装,106
neg,1004,n,人员,107
neg,1004,j,一共,108
neg,1004,v,收,109
neg,1004,v,安装,110
neg,1004,n,人员,111
neg,1004,n,电话,112
neg,1004,v,回访,113
neg,1004,n,时,114
neg,1004,v,记得,115
neg,1004,v,好评,116
neg,1004,n,心想,117
neg,1004,a,便宜,118
neg,1004,v,想,119
neg,1004,v,占,120
neg,1004,n,电话,121
neg,1004,v,回访,122
neg,1004,v,投诉,123
neg,1004,vn,应付,124
neg,1004,v,打交道,125
neg,1010,t,月初,0
neg,1010,n,下单,1
neg,1010,v,抢,2
neg,1010,d,很快,3
neg,1010,v,送上门,4
neg,1010,v,安装,5
neg,1010,v,设定,6
neg,1010,zg,度,7
neg,1010,n,断电,8
neg,1010,n,情况,9
neg,1010,vn,自动,10
neg,1010,v,升温,11
neg,1010,q,度,12
neg,1010,n,小时,13
neg,1010,v,下降,14
neg,1010,q,度,15
neg,1010,vn,启动,16
neg,1010,l,打电话,17
neg,1010,v,维修,18
neg,1010,nr,师傅,19
neg,1010,n,说度,20
neg,1010,f,以内,21
neg,1010,nr,师傅,22
neg,1010,v,走,23
neg,1010,t,当天,24
neg,1010,t,晚上,25
neg,1010,v,设定,26
neg,1010,zg,度,27
neg,1010,l,没人,28
neg,1010,n,断电,29
neg,1010,n,情况,30
neg,1010,v,下降,31
neg,1010,d,到度,32
neg,1010,n,幅度,33
neg,1010,ns,高达度,34
neg,1010,t,当天,35
neg,1010,v,保修,36
neg,1010,v,维修,37
neg,1010,nr,师傅,38
neg,1010,n,说度,39
neg,1010,d,真,40
neg,1010,v,想,41
neg,1010,n,问问,42
neg,1010,l,没人,43
neg,1010,n,断电,44
neg,1010,n,情况,45
neg,1010,v,设定,46
neg,1010,vn,自动,47
neg,1010,v,回落,48
neg,1010,d,到度,49
neg,1010,n,温差,50
neg,1010,zg,度,51
neg,1010,v,告诉,52
neg,1010,vn,浮动,53
neg,1010,zg,度,54
neg,1010,n,专业,55
neg,1010,n,人员,56
neg,1010,v,做,57
neg,1010,vn,检测,58
neg,1010,nr,周,59
neg,1010,v,了连,60
neg,1010,n,个影,61
neg,1010,d,再也,62
neg,1010,v,回来,63
neg,1010,ns,东西,64
neg,1010,d,真,65
neg,1010,v,想,66
neg,1010,n,问问,67
neg,1010,zg,刘,68
neg,1010,a,强,69
neg,1010,ns,东,70
neg,1010,v,承诺,71
neg,1010,n,品牌,72
neg,1014,d,特,0
neg,1014,v,堵心,1
neg,1014,n,网购,2
neg,1014,n,商家,3
neg,1014,vn,服务,4
neg,1014,n,电话,5
neg,1014,v,确认,6
neg,1014,v,送货,7
neg,1014,n,时间,8
neg,1014,v,快递,9
neg,1014,i,一如既往,10
neg,1014,nz,五星,11
neg,1014,v,好评,12
neg,1014,n,售后,13
neg,1014,v,安装,14
neg,1014,vn,服务,15
neg,1014,f,中,16
neg,1014,n,太气,17
neg,1014,m,第一天,18
neg,1014,t,中午,19
neg,1014,v,安装,20
neg,1014,t,夜里,21
neg,1014,v,爆裂,22
neg,1014,v,跑,23
neg,1014,n,水,24
neg,1014,m,岁,25
neg,1014,n,老人,26
neg,1014,r,在家,27
neg,1014,m,半夜,28
neg,1014,v,吓死人,29
neg,1014,n,水,30
neg,1014,n,卫生间,31
neg,1014,mq,四面,32
neg,1014,v,喷,33
neg,1014,t,夜里,34
neg,1014,l,售后服务,35
neg,1014,n,人工,36
neg,1014,q,台,37
neg,1014,v,留言,38
neg,1014,l,售后服务,39
neg,1014,n,部,40
neg,1014,m,第二天,41
neg,1014,v,回复,42
neg,1014,v,安排,43
neg,1014,n,安装工,44
neg,1014,v,维修,45
neg,1014,q,名,46
neg,1014,n,安装工,47
neg,1014,v,收取,48
neg,1014,n,材料,49
neg,1014,n,钱,50
neg,1014,m,第一次,51
neg,1014,v,安装,52
neg,1014,n,公司,53
neg,1014,n,用户,54
neg,1014,vn,表示歉意,55
neg,1014,n,用户,56
neg,1014,v,提供,57
neg,1014,n,优质服务,58
neg,1014,n,目地,59
neg,1014,nz,诺大,60
neg,1014,n,公司,61
neg,1014,a,差,62
neg,1014,n,钱,63
neg,1014,v,开,64
neg,1014,n,收据,65
neg,1014,n,用户,66
neg,1014,v,找,67
neg,1014,v,赔偿,68
neg,1014,n,用户,69
neg,1014,n,安装工,70
neg,1014,l,售后服务,71
neg,1014,m,一部分,72
neg,1014,l,真心话,73
neg,1014,l,售后服务,74
neg,1014,nrt,海尔,75
neg,1014,l,差远了,76
neg,1015,v,远离,0
neg,1015,n,平台,1
neg,1015,vn,服务,2
neg,1015,d,太,3
neg,1015,a,差,4
neg,1015,v,好评,5
neg,1015,v,给与,6
neg,1015,l,售后服务,7
neg,1015,v,赞,8
neg,1015,v,购买,9
neg,1015,r,此款,10
neg,1015,n,家庭,11
neg,1015,n,线路,12
neg,1015,n,电压,13
neg,1015,a,稳,14
neg,1015,a,连续,15
neg,1015,vn,调整,16
neg,1015,v,导致,17
neg,1015,n,卧室,18
neg,1015,n,吊灯,19
neg,1015,v,烧毁,20
neg,1015,n,售后,21
neg,1015,v,协助,22
neg,1015,v,确认,23
neg,1015,n,电压,24
neg,1015,a,稳,25
neg,1015,d,特,26
neg,1015,v,申请,27
neg,1015,i,天无,28
neg,1015,n,理由,29
neg,1015,v,退货,30
neg,1015,i,天无,31
neg,1015,n,理由,32
neg,1015,v,退货,33
neg,1015,v,打折,34
neg,1015,v,退货,35
neg,1015,v,只能,36
neg,1015,v,退,37
neg,1015,m,八折,38
neg,1015,v,退货,39
neg,1015,n,态度强硬,40
neg,1015,n,电压,41
neg,1015,v,无关,42
neg,1015,n,平台,43
neg,1015,ns,东西,44
neg,1015,i,天无,45
neg,1015,n,理由,46
neg,1015,n,全款,47
neg,1015,n,衣服,48
neg,1015,v,适合,49
neg,1015,n,全款,50
neg,1015,v,退,51
neg,1015,v,折退,52
neg,1015,zg,鸟,53
neg,1015,n,规则,54
neg,1015,d,最终,55
neg,1015,v,协调,56
neg,1015,n,售后,57
neg,1015,d,最终,58
neg,1015,n,售后,59
neg,1015,n,态度,60
neg,1015,a,诚恳,61
neg,1015,vn,服务,62
neg,1015,n,家庭,63
neg,1015,z,大大小小,64
neg,1015,q,台,65
neg,1015,n,产品,66
neg,1015,v,远离,67
neg,1028,v,安装,0
neg,1028,vn,服务,1
neg,1028,v,满意,2
neg,1028,m,月,3
neg,1028,m,日,4
neg,1028,v,预约,5
neg,1028,m,月,6
neg,1028,m,日,7
neg,1028,t,上午,8
neg,1028,v,安装,9
neg,1028,m,日,10
neg,1028,t,上午,11
neg,1028,m,点,12
neg,1028,v,告诉,13
neg,1028,t,下午,14
neg,1028,v,安装,15
neg,1028,n,排程,16
